"income","workclass","occupation","capital-gain","capital-loss","hours-per-week"
"<=50K","Private","Prof-specialty",0,0,50
">50K","Private","Sales",0,0,40
">50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Other-service",0,0,50
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
">50K","Local-gov","Tech-support",4934,0,36
">50K","Self-emp-not-inc","Exec-managerial",13550,0,35
">50K","Private","Sales",0,0,40
"<=50K","Private","Adm-clerical",0,1740,60
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Self-emp-not-inc","Craft-repair",0,0,40
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Federal-gov","Tech-support",0,0,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Exec-managerial",0,0,40
">50K","Private","Sales",0,0,45
"<=50K","Private","Prof-specialty",0,0,50
">50K","Self-emp-not-inc","Prof-specialty",0,0,50
">50K","Self-emp-inc","Exec-managerial",0,0,45
">50K","Private","Exec-managerial",5178,0,40
"<=50K","Private","Craft-repair",0,0,40
">50K","Self-emp-not-inc","Sales",0,0,50
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","State-gov","Adm-clerical",0,0,15
"<=50K","Private","Adm-clerical",0,0,48
"<=50K","Private","Sales",0,0,25
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Other-service",0,0,35
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Local-gov","Other-service",0,0,40
">50K","Private","Machine-op-inspct",0,0,45
">50K","Federal-gov","Adm-clerical",0,0,40
">50K","Private","Sales",0,0,40
"<=50K","Private","Farming-fishing",0,0,40
"<=50K","Private","Craft-repair",0,0,40
">50K","Private","Exec-managerial",0,0,40
">50K","Private","Craft-repair",0,1902,40
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Sales",0,1672,45
">50K","Self-emp-not-inc","Prof-specialty",0,1887,40
">50K","Private","Handlers-cleaners",0,0,40
">50K","Self-emp-inc","Exec-managerial",0,0,99
"<=50K","Self-emp-not-inc","Farming-fishing",0,0,25
"<=50K","Federal-gov","Adm-clerical",2174,0,40
"<=50K","Private","Sales",0,0,20
"<=50K","Private","Tech-support",0,0,55
"<=50K","Private","Other-service",0,0,40
"<=50K","Self-emp-not-inc","Craft-repair",0,0,45
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Tech-support",0,0,42
">50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,40
">50K","Private","Prof-specialty",7688,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Transport-moving",0,0,40
"<=50K","Private","Prof-specialty",0,0,10
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
">50K","State-gov","Prof-specialty",0,0,40
"<=50K","Self-emp-not-inc","Exec-managerial",0,0,40
"<=50K","Private","Other-service",0,0,30
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,48
"<=50K","Private","Craft-repair",0,1902,50
">50K","Self-emp-not-inc","Exec-managerial",99999,0,50
">50K","Private","Sales",0,2377,55
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Craft-repair",0,0,40
">50K","Private","Prof-specialty",10520,0,50
"<=50K","Private","Handlers-cleaners",0,0,30
"<=50K","Private","Prof-specialty",0,0,20
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,8
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Farming-fishing",0,0,40
"<=50K","Private","Craft-repair",0,0,40
">50K","Self-emp-inc","Prof-specialty",15024,0,40
">50K","Self-emp-inc","Exec-managerial",15024,0,50
"<=50K","Private","Adm-clerical",0,0,25
"<=50K","Private","Sales",0,0,40
">50K","Private","Sales",0,0,45
"<=50K","Self-emp-not-inc","Craft-repair",4064,0,40
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,50
">50K","Private","Sales",0,0,60
">50K","Local-gov","Prof-specialty",0,0,40
"<=50K","Private","Sales",0,0,15
">50K","Private","Sales",0,0,55
"<=50K","Private","Sales",0,0,65
"<=50K","Private","Protective-serv",0,0,30
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Other-service",0,0,40
">50K","Private","Prof-specialty",0,0,45
"<=50K","Private","Exec-managerial",0,0,55
"<=50K","Local-gov","Prof-specialty",0,0,40
"<=50K","Private","Prof-specialty",0,0,50
"<=50K","Private","Prof-specialty",0,0,50
"<=50K","Self-emp-inc","Sales",0,0,55
">50K","Private","Transport-moving",0,0,60
"<=50K","State-gov","Prof-specialty",0,0,38
">50K","Private","Transport-moving",0,0,45
"<=50K","Private","Adm-clerical",0,1408,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Local-gov","Other-service",0,0,24
"<=50K","Private","Machine-op-inspct",0,0,50
">50K","State-gov","Prof-specialty",0,0,50
"<=50K","Private","Craft-repair",0,0,40
">50K","Private","Exec-managerial",0,0,60
"<=50K","Private","Adm-clerical",0,0,48
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Other-service",0,0,30
">50K","Private","Sales",0,0,50
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Tech-support",0,0,35
"<=50K","Private","Tech-support",0,0,15
"<=50K","Private","Sales",0,0,50
">50K","State-gov","Prof-specialty",0,0,45
"<=50K","Private","Other-service",0,0,20
">50K","Private","Prof-specialty",0,0,45
"<=50K","Private","Exec-managerial",0,1980,40
">50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Exec-managerial",0,0,35
">50K","Local-gov","Prof-specialty",0,0,40
"<=50K","Private","Other-service",0,0,37
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Adm-clerical",0,0,30
">50K","Self-emp-not-inc","Exec-managerial",0,0,95
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Other-service",0,0,20
"<=50K","State-gov","Other-service",0,0,40
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Other-service",0,0,15
"<=50K","Private","Sales",0,0,25
"<=50K","Private","Adm-clerical",0,0,35
">50K","State-gov","Transport-moving",0,0,40
"<=50K","Private","Exec-managerial",4650,0,48
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Craft-repair",0,0,38
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Without-pay","Farming-fishing",0,0,50
">50K","Local-gov","Protective-serv",15024,0,40
"<=50K","Private","Tech-support",0,0,64
">50K","Private","Craft-repair",0,0,40
">50K","Self-emp-inc","Prof-specialty",15024,0,40
">50K","Federal-gov","Adm-clerical",0,0,40
">50K","Private","Sales",7298,0,45
">50K","Self-emp-not-inc","Exec-managerial",0,0,50
"<=50K","Private","Handlers-cleaners",0,0,16
">50K","Private","Exec-managerial",0,0,45
"<=50K","Private","Adm-clerical",0,0,32
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,40
">50K","Private","Exec-managerial",0,0,50
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Farming-fishing",0,0,50
"<=50K","Local-gov","Protective-serv",0,0,50
">50K","Self-emp-not-inc","Sales",0,0,25
"<=50K","Private","Adm-clerical",0,0,40
">50K","Private","Prof-specialty",0,0,56
"<=50K","Local-gov","Transport-moving",0,0,40
"<=50K","Private","Farming-fishing",0,0,60
"<=50K","Private","Other-service",0,0,40
"<=50K","Self-emp-inc","Farming-fishing",0,0,45
"<=50K","Private","Craft-repair",2635,0,40
"<=50K","Private","Other-service",0,0,15
"<=50K","Private","Adm-clerical",0,0,15
"<=50K","Private","Adm-clerical",914,0,40
">50K","State-gov","Exec-managerial",15024,0,50
"<=50K","Self-emp-not-inc","Other-service",0,0,42
"<=50K","Federal-gov","Handlers-cleaners",0,0,40
"<=50K","Self-emp-not-inc","Other-service",0,0,50
"<=50K","Private","Craft-repair",0,0,40
">50K","Local-gov","Tech-support",0,0,45
">50K","State-gov","Prof-specialty",0,0,65
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Tech-support",0,0,40
"<=50K","Private","Adm-clerical",0,0,42
"<=50K","Private","Exec-managerial",0,0,24
">50K","Private","Sales",99999,0,65
"<=50K","Private","Other-service",0,0,25
"<=50K","Private","Machine-op-inspct",0,0,40
">50K","Private","Sales",0,0,55
"<=50K","Private","Adm-clerical",0,0,40
">50K","Private","Craft-repair",0,0,46
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Sales",0,0,20
"<=50K","Private","Adm-clerical",0,0,50
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Craft-repair",0,0,40
">50K","Private","Tech-support",0,0,40
"<=50K","Private","Sales",0,0,50
"<=50K","Self-emp-not-inc","Other-service",0,0,50
">50K","Private","Craft-repair",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","Private","Craft-repair",3464,0,40
"<=50K","Private","Craft-repair",0,0,35
"<=50K","Private","Adm-clerical",0,0,40
">50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Other-service",0,0,30
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,35
">50K","Local-gov","Prof-specialty",0,0,45
">50K","Self-emp-inc","Sales",0,0,65
"<=50K","Private","Sales",0,0,20
"<=50K","Local-gov","Adm-clerical",0,0,35
">50K","Private","Transport-moving",0,0,40
"<=50K","Private","Prof-specialty",3942,0,35
"<=50K","State-gov","Prof-specialty",0,0,77
"<=50K","Private","Craft-repair",0,1740,30
">50K","Self-emp-not-inc","Prof-specialty",99999,0,60
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Self-emp-inc","Exec-managerial",0,0,67
">50K","State-gov","Prof-specialty",0,0,45
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Transport-moving",0,0,40
">50K","Private","Prof-specialty",0,0,25
"<=50K","Federal-gov","Prof-specialty",0,0,40
"<=50K","Self-emp-not-inc","Craft-repair",0,0,40
"<=50K","Private","Craft-repair",0,0,40
">50K","Federal-gov","Prof-specialty",0,0,56
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Adm-clerical",0,0,38
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Sales",0,0,20
">50K","Local-gov","Adm-clerical",0,0,40
"<=50K","Self-emp-not-inc","Craft-repair",0,0,35
"<=50K","Private","Transport-moving",0,0,60
"<=50K","Private","Prof-specialty",0,0,37
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,43
"<=50K","Private","Sales",0,0,20
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Self-emp-not-inc","Craft-repair",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
">50K","State-gov","Protective-serv",0,0,72
"<=50K","Private","Adm-clerical",0,0,35
"<=50K","Private","Other-service",0,0,50
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Transport-moving",0,0,50
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Self-emp-not-inc","Craft-repair",0,0,30
">50K","Private","Machine-op-inspct",3103,0,46
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Self-emp-not-inc","Other-service",0,0,45
"<=50K","Private","Sales",0,0,37
">50K","Private","Exec-managerial",20051,0,45
"<=50K","Private","Farming-fishing",0,0,30
"<=50K","Self-emp-inc","Transport-moving",0,0,60
"<=50K","Private","Adm-clerical",0,0,50
"<=50K","Private","Sales",2597,0,40
"<=50K","Private","Transport-moving",0,0,41
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","Self-emp-not-inc","Sales",0,0,35
">50K","Private","Exec-managerial",0,0,50
"<=50K","Private","Exec-managerial",0,0,45
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Transport-moving",0,0,25
"<=50K","Private","Adm-clerical",0,0,40
">50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Adm-clerical",0,0,35
">50K","Private","Craft-repair",0,0,45
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Other-service",0,0,35
">50K","Private","Transport-moving",0,0,85
"<=50K","Private","Craft-repair",0,0,40
">50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Adm-clerical",0,0,20
"<=50K","Private","Handlers-cleaners",0,0,24
">50K","Private","Prof-specialty",0,0,55
"<=50K","Private","Handlers-cleaners",0,0,20
"<=50K","Private","Craft-repair",0,0,40
">50K","Self-emp-not-inc","Craft-repair",3103,0,50
">50K","State-gov","Transport-moving",0,0,49
"<=50K","Self-emp-not-inc","Transport-moving",0,0,40
">50K","Private","Exec-managerial",0,1887,47
"<=50K","Private","Protective-serv",0,0,40
">50K","Private","Prof-specialty",0,0,46
"<=50K","Private","Tech-support",0,0,10
"<=50K","Private","Sales",0,0,40
">50K","Private","Craft-repair",0,0,60
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Self-emp-not-inc","Farming-fishing",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Federal-gov","Craft-repair",0,0,40
"<=50K","Private","Sales",0,0,40
"<=50K","State-gov","Transport-moving",0,0,40
"<=50K","Self-emp-not-inc","Transport-moving",0,0,40
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Sales",991,0,18
"<=50K","Private","Prof-specialty",0,0,60
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Other-service",0,0,25
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Transport-moving",0,0,40
"<=50K","Private","Other-service",0,0,30
">50K","Self-emp-inc","Prof-specialty",0,0,24
"<=50K","Private","Craft-repair",3325,0,40
"<=50K","Private","Other-service",0,1617,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Self-emp-not-inc","Prof-specialty",0,0,60
"<=50K","Private","Adm-clerical",3887,0,40
"<=50K","Private","Other-service",0,0,40
">50K","Self-emp-not-inc","Prof-specialty",0,0,40
">50K","Private","Prof-specialty",14344,0,68
"<=50K","Local-gov","Prof-specialty",0,0,42
"<=50K","Private","Other-service",0,0,40
"<=50K","Self-emp-not-inc","Sales",0,0,40
"<=50K","Private","Prof-specialty",0,0,50
"<=50K","Private","Craft-repair",0,0,30
"<=50K","Private","Prof-specialty",0,0,45
"<=50K","Private","Exec-managerial",0,0,50
">50K","Self-emp-inc","Prof-specialty",0,2415,60
"<=50K","Self-emp-not-inc","Prof-specialty",0,1648,35
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Farming-fishing",0,0,35
"<=50K","Private","Other-service",0,0,40
"<=50K","Local-gov","Adm-clerical",0,1628,30
">50K","Self-emp-not-inc","Exec-managerial",4386,0,50
"<=50K","Self-emp-not-inc","Craft-repair",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,20
"<=50K","Private","Adm-clerical",0,0,20
"<=50K","Self-emp-inc","Prof-specialty",0,0,40
"<=50K","Self-emp-inc","Adm-clerical",0,0,40
"<=50K","Self-emp-not-inc","Craft-repair",0,0,45
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Transport-moving",0,0,40
">50K","Private","Machine-op-inspct",0,1902,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Tech-support",0,0,40
"<=50K","Private","Other-service",0,0,30
">50K","Private","Adm-clerical",0,0,35
"<=50K","Private","Sales",0,0,50
"<=50K","Local-gov","Other-service",0,0,40
"<=50K","Local-gov","Tech-support",0,0,40
"<=50K","Private","Other-service",0,0,16
"<=50K","Private","Tech-support",0,0,40
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Local-gov","Exec-managerial",0,0,52
"<=50K","Private","Other-service",0,0,20
"<=50K","Private","Tech-support",0,0,40
">50K","State-gov","Prof-specialty",0,0,40
"<=50K","Local-gov","Protective-serv",0,0,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Local-gov","Prof-specialty",0,0,50
"<=50K","Private","Machine-op-inspct",0,0,20
"<=50K","Private","Protective-serv",0,0,60
"<=50K","Private","Prof-specialty",0,0,40
">50K","Private","Prof-specialty",0,0,38
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,40
">50K","Private","Exec-managerial",0,0,40
">50K","Self-emp-inc","Sales",0,0,60
"<=50K","Private","Farming-fishing",0,0,40
"<=50K","Private","Other-service",0,0,10
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Other-service",0,0,40
">50K","Self-emp-not-inc","Prof-specialty",0,2246,28
"<=50K","Self-emp-not-inc","Exec-managerial",0,1876,38
"<=50K","Federal-gov","Adm-clerical",0,0,40
">50K","Private","Exec-managerial",99999,0,50
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","Local-gov","Other-service",0,0,40
"<=50K","Private","Other-service",0,0,15
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,35
"<=50K","Private","Priv-house-serv",0,0,30
"<=50K","Private","Exec-managerial",0,0,40
">50K","Private","Craft-repair",0,0,45
">50K","Private","Sales",0,1902,40
"<=50K","Private","Machine-op-inspct",0,0,35
"<=50K","Private","Other-service",0,0,18
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Prof-specialty",0,0,40
">50K","Private","Adm-clerical",0,2258,38
"<=50K","State-gov","Craft-repair",0,0,35
">50K","Private","Sales",0,0,40
"<=50K","Private","Other-service",0,0,44
"<=50K","Private","Farming-fishing",0,0,48
"<=50K","Self-emp-not-inc","Farming-fishing",0,0,86
"<=50K","Private","Exec-managerial",0,0,54
"<=50K","Local-gov","Transport-moving",0,0,40
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,10
">50K","Self-emp-not-inc","Sales",0,0,50
"<=50K","State-gov","Protective-serv",0,0,40
"<=50K","Private","Other-service",0,0,35
"<=50K","State-gov","Protective-serv",0,0,50
"<=50K","Private","Sales",0,0,38
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Exec-managerial",0,0,56
"<=50K","Private","Craft-repair",0,2051,44
"<=50K","Local-gov","Prof-specialty",0,0,40
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Self-emp-not-inc","Exec-managerial",0,0,50
"<=50K","Self-emp-inc","Craft-repair",0,0,38
">50K","Private","Exec-managerial",0,0,55
"<=50K","Private","Prof-specialty",0,0,12
"<=50K","Private","Sales",0,0,30
"<=50K","Private","Machine-op-inspct",0,0,48
">50K","Local-gov","Protective-serv",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Self-emp-not-inc","Exec-managerial",0,0,60
"<=50K","Private","Transport-moving",0,0,40
"<=50K","Private","Craft-repair",0,0,45
">50K","Private","Exec-managerial",0,0,72
"<=50K","Private","Other-service",0,1602,20
"<=50K","Private","Exec-managerial",0,0,65
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Transport-moving",0,0,40
">50K","Private","Exec-managerial",0,0,50
">50K","Private","Prof-specialty",0,0,40
"<=50K","Local-gov","Prof-specialty",0,0,35
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Local-gov","Adm-clerical",0,0,35
"<=50K","Private","Prof-specialty",0,0,23
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Craft-repair",0,1485,55
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Federal-gov","Machine-op-inspct",0,0,40
">50K","Private","Sales",0,0,45
"<=50K","Private","Sales",0,0,18
"<=50K","Private","Other-service",0,0,40
"<=50K","Local-gov","Exec-managerial",0,0,40
"<=50K","Private","Other-service",991,0,18
">50K","Private","Sales",0,0,40
"<=50K","State-gov","Other-service",0,0,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Federal-gov","Exec-managerial",0,0,40
"<=50K","Private","Adm-clerical",0,0,50
"<=50K","Private","Other-service",0,0,40
">50K","Private","Machine-op-inspct",7298,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
